1840 THALIA ST,2019-07-26 00:00:00
190 LENNOX CT,2019-07-26 00:00:00
3500 BEHRMAN PL,2019-07-26 00:00:00
5872 OXFORD PL,2019-07-26 00:00:00
8560 FORDHAM CT,2019-07-26 00:00:00
8 FIVE OAKS DR,2019-07-26 00:00:00
5411 S ROCHEBLAVE ST,2019-07-26 00:00:00
7330 SHAW AVE,2019-07-26 00:00:00
2517 JACKSON AVE,2019-07-26 00:00:00
5535 WEST END BLVD,2019-07-23 00:00:00
3817 NAPOLEON AVE,2019-07-23 00:00:00
4834 LONGFELLOW DR,2019-07-24 00:00:00
2608 LA SALLE ST,2019-07-25 00:00:00
4016 PERRIER ST,2019-07-25 00:00:00
3500 MONTICELLO AVE,2019-07-26 00:00:00
4420 IBERVILLE ST,2019-07-26 00:00:00
3636 RIVER OAKS DR,2019-07-26 00:00:00
1451 FILMORE AVE,2019-07-26 00:00:00
321 14TH ST,2019-07-26 00:00:00
4924 MARIGNY ST,2019-07-26 00:00:00
7520 BRANCH DR,2019-07-26 00:00:00
1436 ARTS ST,2019-07-26 00:00:00
3918 CLERMONT DR,2019-07-26 00:00:00
1233 LOUISA ST,2019-07-26 00:00:00
4000 CANAL ST,2019-07-26 00:00:00
6938 CANAL BLVD,2019-07-26 00:00:00
1114 WEBSTER ST,2019-07-26 00:00:00
8201 OAK ST,2019-07-26 00:00:00
12 THRASHER ST,2019-07-26 00:00:00
4605 FRERET ST,2019-07-27 00:00:00
1522 URSULINES AVE,2019-07-27 00:00:00
1166 MAGAZINE ST,2019-07-27 00:00:00
800 BROADWAY ST,2019-07-27 00:00:00
308 S DIAMOND ST,2019-07-27 00:00:00
3501 CANAL ST,2019-07-27 00:00:00
5634 SUTTON PL,2019-07-24 00:00:00
2001 CONSTANCE ST,2019-07-24 00:00:00
11315 OLD SPANISH TRL,2019-07-24 00:00:00
1919 PORT ST,2019-07-24 00:00:00
6226 PROVIDENCE PL,2019-07-25 00:00:00
3222 S CARROLLTON AVE,2019-07-25 00:00:00
4634 CHARLMARK DR,2019-07-25 00:00:00
3301 MAGAZINE ST,2019-07-25 00:00:00
10 RICHMOND PL,2019-07-25 00:00:00
3639 TIMBER CT,2019-07-26 00:00:00
3201 CLOUET ST,2019-07-26 00:00:00
2030 OCTAVIA ST,2019-07-26 00:00:00
4047 S CARROLLTON AVE,2019-07-27 00:00:00
1137 SAINT CHARLES AVE,2019-07-27 00:00:00
9734 HAYNE BLVD,2019-07-27 00:00:00
4323 AMERICA ST,2019-07-27 00:00:00
7911 COHN ST,2019-07-27 00:00:00
1400 MONTEGUT ST,2019-07-27 00:00:00
1840 THALIA ST,2019-07-27 00:00:00
4845 CHARLENE DR,2019-07-27 00:00:00
8400 PALMETTO ST,2019-07-27 00:00:00
4767 BUNDY RD,2019-07-27 00:00:00
316 SAINT JOSEPH ST,2019-07-27 00:00:00
46 KINGS CANYON DR,2019-07-27 00:00:00
432 HENRY CLAY AVE,2019-07-27 00:00:00
1419 BASIN ST,2019-07-25 00:00:00
2308 TULANE AVE,2019-07-26 00:00:00
509 N CARROLLTON AVE,2019-07-27 00:00:00
1238 FILMORE AVE,2019-07-27 00:00:00
5481 CROWDER BLVD,2019-07-27 00:00:00
5524 JACQUELYN CT,2019-07-27 00:00:00
6034 SAINT ANTHONY AVE,2019-07-27 00:00:00
1739 ARABELLA ST,2019-07-27 00:00:00
3127 ARTS ST,2019-07-27 00:00:00
7861 SAIL ST,2019-07-27 00:00:00
500 VALENCE ST,2019-07-27 00:00:00
826 HARRISON AVE,2019-07-27 00:00:00
1840 THALIA ST,2019-07-27 00:00:00
1840 THALIA ST,2019-07-27 00:00:00
3766 PRESTON PL,2019-07-27 00:00:00
800 CRYSTAL ST,2019-07-27 00:00:00
547 JEFFERSON AVE,2019-07-27 00:00:00
6423 CALDWELL DR,2019-07-27 00:00:00
547 JEFFERSON AVE,2019-07-27 00:00:00
6326 CATINA ST,2019-07-28 00:00:00
3600 ORLEANS AVE,2019-07-28 00:00:00
617 BIENVILLE ST,2019-07-28 00:00:00
2106 DUMAINE ST,2019-07-28 00:00:00
7901 READ BLVD,2019-07-28 00:00:00
102 BERKLEY DR,2019-07-28 00:00:00
2069 HALSEY AVE,2019-07-25 00:00:00
2515 PINE ST,2019-07-26 00:00:00
1307 ORETHA CASTLE HALEY BLVD,2019-07-26 00:00:00
246 30TH ST,2019-07-26 00:00:00
810 BIENVILLE ST,2019-07-26 00:00:00
827 DAUPHINE ST,2019-07-26 00:00:00
7501 POITEVENT AVE,2019-07-26 00:00:00
2030 OCTAVIA ST,2019-07-26 00:00:00
40 CHATHAM DR,2019-07-26 00:00:00
6558 VICKSBURG ST,2019-07-27 00:00:00
5978 ARGONNE BLVD,2019-07-27 00:00:00
4835 REDWOOD ST,2019-07-28 00:00:00
6046 DOROTHEA ST,2019-07-28 00:00:00
104 MARYLAND DR,2019-07-28 00:00:00
3555 RIVER OAKS DR,2019-07-28 00:00:00
522 LEONTINE ST,2019-07-28 00:00:00
6112 HURST ST,2019-07-28 00:00:00
1429 S JEFFERSON DAVIS PKWY,2019-07-28 00:00:00
4757 FRIAR TUCK DR,2019-07-28 00:00:00
7311 VOYAGEUR DR,2019-07-28 00:00:00
1479 GARDENA DR,2019-07-28 00:00:00
1801 N RAMPART ST,2019-07-28 00:00:00
2626 MILAN ST,2019-07-28 00:00:00
3820 SAINT CLAUDE AVE,2019-07-28 00:00:00
7654 KINGSPORT BLVD,2019-07-28 00:00:00
1137 NASHVILLE AVE,2019-09-09 00:00:00
929 CAMP ST,2019-09-09 00:00:00
800 TCHOUPITOULAS ST,2019-09-09 00:00:00
3222 CANAL ST,2019-09-09 00:00:00
2239 PORT ST,2019-09-09 00:00:00
1683 N BROAD ST,2019-09-09 00:00:00
108 CAMBRIDGE CT,2019-09-09 00:00:00
1201 PLEASANT ST,2019-09-09 00:00:00
87 FONTAINEBLEAU DR,2019-09-09 00:00:00
2010 ELYSIAN FIELDS AVE,2019-09-09 00:00:00
4779 CAMELOT DR,2019-09-09 00:00:00
2120 PORT ST,2019-09-09 00:00:00
1623 SAINT ANN ST,2019-09-09 00:00:00
928 CLOUET ST,2019-09-09 00:00:00
1010 COMMON ST,2019-09-10 00:00:00
2415 PRESSBURG ST,2019-09-10 00:00:00
632 1ST ST,2019-09-10 00:00:00
1106 PENISTON ST,2019-09-10 00:00:00
6311 PATTON ST,2019-09-10 00:00:00
4624 MENDEZ ST,2019-09-10 00:00:00
3949 ELYSIAN FIELDS AVE,2019-09-10 00:00:00
14060 WALES ST,2019-09-10 00:00:00
7941 WAVE DR,2019-09-10 00:00:00
1700 ORIOLE ST,2019-09-10 00:00:00
4400 LANCELOT DR,2019-09-10 00:00:00
640 CARONDELET ST,2019-09-10 00:00:00
1125 N RAMPART ST,2019-09-09 00:00:00
10715 CHEF MENTEUR HWY,2019-09-09 00:00:00
6801 MILNE BLVD,2019-09-09 00:00:00
405 EXPOSITION BLVD,2019-09-10 00:00:00
2538 OCTAVIA ST,2019-09-10 00:00:00
8000 MORRISON RD,2019-09-10 00:00:00
224 N CARROLLTON AVE,2019-09-10 00:00:00
4333 JEANNE MARIE PL,2019-09-10 00:00:00
3001 MAGAZINE ST,2019-09-10 00:00:00
3513 MEADOW PARK LN,2019-09-11 00:00:00
11642 PRESSBURG ST,2019-09-11 00:00:00
940 GRAVIER ST,2019-09-11 00:00:00
3519 LANCASTER ST,2019-09-11 00:00:00
6619 AVENUE A,2019-09-11 00:00:00
501 AURORA OAKS DR,2019-09-11 00:00:00
12930 MCRAVEN CT,2019-09-11 00:00:00
2320 LAUREL ST,2019-09-11 00:00:00
6033 BURGUNDY ST,2019-09-11 00:00:00
2301 NAPOLEON AVE,2019-09-11 00:00:00
6960 VIRGILIAN ST,2019-09-11 00:00:00
830 BROOKLYN AVE,2019-09-11 00:00:00
3632 NAPOLEON AVE,2019-09-11 00:00:00
17432 CHEF MENTEUR HWY,2019-09-11 00:00:00
3606 N MIRO ST,2019-09-11 00:00:00
7141 RIDGEFIELD DR,2019-09-11 00:00:00
10050 MORRISON RD,2019-09-09 00:00:00
2107 ORETHA CASTLE HALEY BLVD,2019-09-10 00:00:00
4304 TOURO ST,2019-09-10 00:00:00
3701 PATTERSON DR,2019-09-10 00:00:00
3500 TULANE AVE,2019-09-11 00:00:00
2117 SAINT ANDREW ST,2019-09-11 00:00:00
3606 N MIRO ST,2019-09-11 00:00:00
2438 ACACIA ST,2019-09-11 00:00:00
7600 HANSBROUGH AVE,2019-09-11 00:00:00
4409 STEPHEN GIRARD AVE,2019-09-11 00:00:00
2131 MAZANT ST,2019-09-12 00:00:00
741 WASHINGTON AVE,2019-09-12 00:00:00
1303 3RD ST,2019-09-12 00:00:00
534 BIENVILLE ST,2019-09-12 00:00:00
1537 PINE ST,2019-09-12 00:00:00
4600 FRERET ST,2019-09-12 00:00:00
1804 MAGAZINE ST,2019-09-12 00:00:00
3830 TALL PINES DR,2019-09-12 00:00:00
830 BELLEVILLE ST,2019-09-12 00:00:00
3433 TIMBER RIDGE CT,2019-09-12 00:00:00
1683 N BROAD ST,2019-09-12 00:00:00
2320 LAUREL ST,2019-09-12 00:00:00
11 S PARK PL,2019-09-12 00:00:00
220 TOPAZ ST,2019-09-12 00:00:00
737 EMERALD ST,2019-09-12 00:00:00
3819 STATE STREET DR,2019-09-10 00:00:00
8031 BRANCH DR,2019-09-11 00:00:00
8519 SYCAMORE ST,2019-09-11 00:00:00
5552 CAMERON BLVD,2019-09-11 00:00:00
10545 LAKE FOREST BLVD,2019-09-12 00:00:00
333 CANAL ST,2019-09-12 00:00:00
2013 GENERAL MEYER AVE,2019-09-13 00:00:00
8416 OAK ST,2019-09-13 00:00:00
4839 AMERICA ST,2019-09-13 00:00:00
1710 MARIGNY ST,2019-09-13 00:00:00
1544 N CLAIBORNE AVE,2019-09-13 00:00:00
3125 ARTS ST,2019-09-13 00:00:00
1019 L B LANDRY AVE,2019-09-13 00:00:00
2764 DANBURY DR,2019-09-13 00:00:00
531 JULIA ST,2019-09-13 00:00:00
5173 KIM DR,2019-09-13 00:00:00
801 AMETHYST ST,2019-09-13 00:00:00
2775 ORCHID ST,2019-09-13 00:00:00
2150 EARHART BLVD,2019-09-13 00:00:00
3915 MIMOSA DR,2019-09-13 00:00:00
1616 TREASURE ST,2019-09-13 00:00:00
2566 N ROCHEBLAVE ST,2019-09-13 00:00:00
6306 GENERAL MEYER AVE,2019-09-13 00:00:00
5301 CANAL BLVD,2019-09-13 00:00:00
4040 EUPHROSINE ST,2019-09-14 00:00:00
912 JACKSON AVE,2019-09-11 00:00:00
4919 EUNICE DR,2019-09-11 00:00:00
3101 RUE PARC FONTAINE,2019-09-11 00:00:00
912 JACKSON AVE,2019-09-11 00:00:00
2157 MILTON ST,2019-09-11 00:00:00
4759 REDWOOD ST,2019-09-11 00:00:00
10501 CURRAN BLVD,2019-09-11 00:00:00
1520 MITHRA ST,2019-09-11 00:00:00
6101 ELYSIAN FIELDS AVE,2019-09-11 00:00:00
1726 ELIZARDI BLVD,2019-09-12 00:00:00
11001 MORRISON RD,2019-09-12 00:00:00
500 PORT OF NEW ORLEANS PL,2019-09-12 00:00:00
3589 MIMOSA CT,2019-09-12 00:00:00
3524 MAGAZINE ST,2019-09-12 00:00:00
4901 CHANTILLY DR,2019-09-12 00:00:00
2723 CONSTANCE ST,2019-09-13 00:00:00
3120 GENTILLY BLVD,2019-09-13 00:00:00
1452 N BROAD ST,2019-09-13 00:00:00
3900 S INWOOD AVE,2019-09-13 00:00:00
3350 NEVADA ST,2019-09-13 00:00:00
4851 MAGAZINE ST,2019-09-13 00:00:00
201 N JEFFERSON DAVIS PKWY,2019-09-13 00:00:00
5411 S ROCHEBLAVE ST,2019-09-13 00:00:00
4545 MACARTHUR BLVD,2019-09-13 00:00:00
1341 SPAIN ST,2019-09-13 00:00:00
7520 BRANCH DR,2019-09-11 00:00:00
12 GRAND CANYON DR,2019-09-12 00:00:00
914 N ROMAN ST,2019-09-13 00:00:00
5305 MEMPHIS ST,2019-09-13 00:00:00
8001 LAKESHORE DR,2019-09-13 00:00:00
2635 LEPAGE ST,2019-09-13 00:00:00
6101 BELLAIRE DR,2019-09-13 00:00:00
7008 CROWDER BLVD,2019-09-13 00:00:00
5734 ST BERNARD AVE,2019-09-13 00:00:00
2 STILT ST,2019-09-13 00:00:00
3760 VIRGIL BLVD,2019-09-13 00:00:00
7401 DOGWOOD DR,2019-09-13 00:00:00
42 DOVE ST,2019-09-13 00:00:00
5722 PASTEUR BLVD,2019-09-13 00:00:00
4311 S GALVEZ ST,2019-09-14 00:00:00
8619 OAK ST,2019-09-14 00:00:00
1873 AGRICULTURE ST,2019-09-14 00:00:00
700 MAGAZINE ST,2019-09-14 00:00:00
5700 CROWDER BLVD,2019-09-14 00:00:00
6951 GENERAL DIAZ ST,2019-09-14 00:00:00
5722 PASTEUR BLVD,2019-09-14 00:00:00
4919 S JOHNSON ST,2019-09-14 00:00:00
1331 LOUISIANA AVE,2019-09-14 00:00:00
3610 MACARTHUR BLVD,2019-09-14 00:00:00
3951 CAMP ST,2019-09-14 00:00:00
3120 GENTILLY BLVD,2019-09-13 00:00:00
3636 RIVER OAKS DR,2019-09-13 00:00:00
4706 CANAL ST,2019-09-14 00:00:00
8548 MORRISON RD,2019-09-14 00:00:00
4726 EUNICE DR,2019-09-14 00:00:00
1328 LOWERLINE ST,2019-09-14 00:00:00
8711 GREEN ST,2019-09-14 00:00:00
1657 ROUSSELIN DR,2019-09-14 00:00:00
2001 LEON C SIMON DR,2019-09-14 00:00:00
3706 N MIRO ST,2019-09-14 00:00:00
6771 MANCHESTER ST,2019-09-14 00:00:00
1320 MAGAZINE ST,2019-09-14 00:00:00
2900 ELYSIAN FIELDS AVE,2019-09-14 00:00:00
722 CHARBONNET ST,2019-09-14 00:00:00
1025 DECATUR ST,2019-09-14 00:00:00
5630 READ BLVD,2019-09-14 00:00:00
3243 MONTEGUT ST,2019-09-15 00:00:00
1710 MARIGNY ST,2019-09-15 00:00:00
5270 CANAL BLVD,2019-09-15 00:00:00
6000 BULLARD AVE,2019-09-15 00:00:00
3541 PLYMOUTH PL,2019-09-15 00:00:00
7621 SHAW AVE,2019-09-15 00:00:00
12000 HAYNE BLVD,2019-09-15 00:00:00
1410 BROADWAY ST,2019-09-15 00:00:00
5552 READ BLVD,2019-09-15 00:00:00
5270 CANAL BLVD,2019-09-14 00:00:00
870 HARRISON AVE,2019-09-14 00:00:00
4770 MUSIC ST,2019-09-14 00:00:00
4 FLAMINGO ST,2019-09-14 00:00:00
7240 THORNLEY DR,2019-09-14 00:00:00
3401 SAINT CLAUDE AVE,2019-09-14 00:00:00
2527 UPPERLINE ST,2019-09-14 00:00:00
7321 CAMBERLEY DR,2019-09-14 00:00:00
6068 LOUISVILLE ST,2019-09-14 00:00:00
3606 N MIRO ST,2019-09-14 00:00:00
2111 WESTBEND PKWY,2019-09-14 00:00:00
4800 PAULINE DR,2019-09-14 00:00:00
3606 N MIRO ST,2019-09-14 00:00:00
1460 PRENTISS AVE,2019-09-14 00:00:00
2719 COLISEUM ST,2019-09-14 00:00:00
2780 VERBENA ST,2019-09-14 00:00:00
826 HARRISON AVE,2019-09-14 00:00:00
1100 S JEFFERSON DAVIS PKWY,2019-09-14 00:00:00
3606 N MIRO ST,2019-09-14 00:00:00
9816 MORRISON RD,2019-09-15 00:00:00
1015 TREME ST,2019-09-15 00:00:00
2240 LAKESHORE DR,2019-09-15 00:00:00
3428 LOYOLA AVE,2019-09-15 00:00:00
1543 CALHOUN ST,2019-09-15 00:00:00
8731 BIRCH ST,2019-09-15 00:00:00
4008 VENDOME PL,2018-03-31 00:00:00
4113 DANNEEL ST,2018-03-31 00:00:00
900 JEFFERSON AVE,2018-03-31 00:00:00
2301 SONIAT ST,2018-03-31 00:00:00
4000 CADILLAC ST,2018-03-31 00:00:00
7800 MEANS AVE,2018-03-31 00:00:00
2211 A P TUREAUD AVE,2018-03-31 00:00:00
7524 LEHIGH ST,2018-03-31 00:00:00
3027 NASHVILLE AVE,2018-03-31 00:00:00
8801 FIG ST,2018-03-31 00:00:00
3819 MARAIS ST,2018-03-31 00:00:00
1517 STEEPLE CHASE LN,2018-03-31 00:00:00
1904 PALMER AVE,2018-03-31 00:00:00
6341 WALES ST,2018-03-31 00:00:00
1549 FOY ST,2018-03-31 00:00:00
2651 MERCEDES BLVD,2018-03-31 00:00:00
1435 FELICIANA ST,2018-03-31 00:00:00
7757 BULLARD AVE,2018-04-01 00:00:00
1447 N VILLERE ST,2018-04-01 00:00:00
4400 FLORIDA AVE,2018-04-01 00:00:00
1626 S CARROLLTON AVE,2018-04-01 00:00:00
4600 ROSEMONT PL,2018-04-01 00:00:00
1735 SHIRLEY DR,2018-04-01 00:00:00
3774 GENTILLY BLVD,2018-04-01 00:00:00
10040 S I-10 SERVICE RD,2018-04-01 00:00:00
2438 SAINT CLAUDE AVE,2018-04-01 00:00:00
2000 DUMAINE ST,2018-04-01 00:00:00
6233 MILNE BLVD,2018-04-01 00:00:00
7530 DUNE DR,2018-04-01 00:00:00
4743 SANDALWOOD ST,2018-04-01 00:00:00
1709 PRESSBURG ST,2018-04-01 00:00:00
4600 RAY AVE,2018-04-01 00:00:00
5618 TULLIS DR,2018-04-01 00:00:00
1301 KABEL DR,2018-04-01 00:00:00
7742 BERG RD,2018-04-01 00:00:00
560 N CARROLLTON AVE,2018-04-01 00:00:00
602 LESSEPS ST,2018-04-01 00:00:00
5353 LAUREL ST,2018-04-01 00:00:00
4200 GENERAL PERSHING ST,2018-04-01 00:00:00
602 LESSEPS ST,2018-04-01 00:00:00
4405 SAINT ROCH AVE,2018-04-01 00:00:00
630 CHARTRES ST,2018-04-01 00:00:00
7366 TOWNSEND PL,2018-04-01 00:00:00
510 PACIFIC AVE,2018-04-01 00:00:00
6616 GENERAL HAIG ST,2018-04-01 00:00:00
5006 N PRIEUR ST,2018-04-01 00:00:00
433 N BERNADOTTE ST,2018-04-01 00:00:00
3440 S CARROLLTON AVE,2018-04-01 00:00:00
246 HARBOR CIR,2018-04-01 00:00:00
1825 GENTILLY BLVD,2018-04-02 00:00:00
3244 MAGAZINE ST,2018-04-02 00:00:00
900 CITY PARK AVE,2018-04-02 00:00:00
1469 ANNUNCIATION ST,2018-04-02 00:00:00
3 EVERGLADES DR,2018-04-02 00:00:00
1143 LOUISIANA AVE,2018-04-02 00:00:00
22 STILT ST,2018-04-02 00:00:00
507 SLIDELL ST,2018-04-02 00:00:00
6800 GENERAL HAIG ST,2018-04-02 00:00:00
2220 CONSTITUTION ST,2018-04-02 00:00:00
3351 KABEL DR,2018-04-02 00:00:00
4002 S CARROLLTON AVE,2018-04-02 00:00:00
13489 WALES ST,2018-04-02 00:00:00
5769 SAINT ANTHONY AVE,2018-04-02 00:00:00
2722 SAINT ANN ST,2018-04-02 00:00:00
3434 CANAL ST,2018-04-02 00:00:00
2016 PAULINE ST,2018-04-02 00:00:00
3216 TULANE AVE,2018-04-02 00:00:00
2505 OCTAVIA ST,2018-04-02 00:00:00
2211 COBBLESTONE LN,2018-04-02 00:00:00
4443 KENNON AVE,2018-04-02 00:00:00
815 ROYAL ST,2018-04-02 00:00:00
647 S PIERCE ST,2018-04-03 00:00:00
14 ROSA PARK,2018-04-03 00:00:00
4605 FRERET ST,2018-04-03 00:00:00
6433 PARIS AVE,2018-04-03 00:00:00
401 POYDRAS ST,2018-04-02 00:00:00
10501 CURRAN BLVD,2018-04-02 00:00:00
38 YELLOWSTONE DR,2018-04-02 00:00:00
1403 BARTHOLOMEW ST,2018-04-02 00:00:00
1301 POLAND AVE,2018-04-03 00:00:00
1659 N CLAIBORNE AVE,2018-04-03 00:00:00
3600 S CARROLLTON AVE,2018-04-03 00:00:00
417 LE BOEUF ST,2018-04-03 00:00:00
1000 CHARTRES ST,2018-04-03 00:00:00
3811 N GALVEZ ST,2018-04-03 00:00:00
11649 N ADAMS CT,2018-04-03 00:00:00
2101 ALLEN ST,2018-04-03 00:00:00
1021 HENRY CLAY AVE,2018-04-03 00:00:00
1602 LESSEPS ST,2018-04-03 00:00:00
4800 FRANCISCO VERRETT DR,2018-04-03 00:00:00
497 WALNUT ST,2018-04-03 00:00:00
2252 CAMBRONNE ST,2018-04-03 00:00:00
1912 GORDON ST,2018-04-03 00:00:00
7252 LAKESHORE DR,2018-04-03 00:00:00
3915 CANAL ST,2018-04-03 00:00:00
800 CAMP ST,2018-04-03 00:00:00
2732 LA SALLE ST,2018-04-03 00:00:00
4021 BEHRMAN PL,2018-04-04 00:00:00
1458 CALHOUN ST,2018-04-04 00:00:00
2136 LOUISIANA AVE,2018-04-04 00:00:00
615 BARONNE ST,2018-04-02 00:00:00
1436 ORETHA CASTLE HALEY BLVD,2018-04-02 00:00:00
2925 JOLIET ST,2018-04-02 00:00:00
200 HELENA ST,2018-04-02 00:00:00
514 CITY PARK AVE,2018-04-02 00:00:00
7678 SHOREWOOD BLVD,2018-04-02 00:00:00
2211 COBBLESTONE LN,2018-04-02 00:00:00
1719 PAUGER ST,2018-04-03 00:00:00
1515 POYDRAS ST,2018-04-03 00:00:00
2927 BRUXELLES ST,2018-04-03 00:00:00
611 DAUPHINE ST,2018-04-03 00:00:00
5321 E IDLEWOOD CT,2018-04-03 00:00:00
1515 S LOPEZ ST,2018-04-03 00:00:00
2715 PALMYRA ST,2018-04-04 00:00:00
2700 CANAL ST,2018-04-04 00:00:00
301 CANAL ST,2018-04-04 00:00:00
15 AUDUBON BLVD,2018-04-04 00:00:00
1843 INDUSTRY ST,2018-04-04 00:00:00
7642 DEVINE AVE,2018-04-04 00:00:00
3450 CLEMATIS ST,2018-04-04 00:00:00
2762 ORLEANS AVE,2018-04-04 00:00:00
114 BARONNE ST,2018-04-04 00:00:00
5555 BULLARD AVE,2018-04-04 00:00:00
1900 S CARROLLTON AVE,2018-04-04 00:00:00
2409 CHELSEA DR,2018-04-04 00:00:00
3929 SAINT CLAUDE AVE,2018-04-02 00:00:00
6600 ALMONASTER AVE,2018-04-03 00:00:00
8114 BREAKWATER DR,2018-04-03 00:00:00
5551 CHATHAM DR,2018-04-03 00:00:00
6371 MARSHALL FOCH ST,2018-04-03 00:00:00
4634 MAGNOLIA ST,2018-04-03 00:00:00
3105 BAUDIN ST,2018-04-03 00:00:00
7642 LAFOURCHE ST,2018-04-03 00:00:00
5080 PONTCHARTRAIN BLVD,2018-04-03 00:00:00
19 S OAK RIDGE CT,2018-04-04 00:00:00
4682 EVANGELINE DR,2018-04-04 00:00:00
2260 N DERBIGNY ST,2018-04-04 00:00:00
1543 N GALVEZ ST,2018-04-04 00:00:00
4336 BANCROFT DR,2018-04-04 00:00:00
7934 GREEN ST,2018-04-04 00:00:00
525 LAMARQUE ST,2018-04-04 00:00:00
3540 N HOMESTEAD DR,2018-04-04 00:00:00
7025 E TAMARON BLVD,2018-04-04 00:00:00
3514 HAVANA ST,2018-04-04 00:00:00
742 S JEFFERSON DAVIS PKWY,2018-04-04 00:00:00
13800 HAYNE BLVD,2018-04-04 00:00:00
711 6TH ST,2018-04-04 00:00:00
2441 A P TUREAUD AVE,2018-04-04 00:00:00
704 CANAL ST,2018-04-04 00:00:00
600 CARONDELET ST,2018-04-04 00:00:00
4626 GENERAL DE GAULLE DR,2018-04-03 00:00:00
12300 S I-10 SERVICE RD,2018-04-03 00:00:00
2555 URSULINES AVE,2018-04-04 00:00:00
540 S BROAD ST,2018-04-04 00:00:00
11013 S HARDY ST,2018-04-04 00:00:00
3938 PIEDMONT DR,2018-04-04 00:00:00
5237 PRATT DR,2018-04-04 00:00:00
4518 VIRGILIAN ST,2018-04-04 00:00:00
4021 BEHRMAN PL,2018-04-04 00:00:00
6711 TARA LN,2018-04-04 00:00:00
7840 BREAKWATER DR,2018-04-05 00:00:00
5316 MICHOUD BLVD,2018-04-05 00:00:00
4840 DODT AVE,2018-04-05 00:00:00
1821 STATE ST,2018-04-05 00:00:00
3613 LOUISIANA AVENUE PKWY,2018-04-05 00:00:00
3242 MAGAZINE ST,2018-04-05 00:00:00
5980 VICKSBURG ST,2018-04-05 00:00:00
1322 STATE ST,2018-04-05 00:00:00
542 WARRINGTON DR,2018-04-05 00:00:00
606 N ROMAN ST,2018-04-05 00:00:00
7401 SEVEN OAKS RD,2018-04-05 00:00:00
5700 SAINT CHARLES AVE,2018-04-05 00:00:00
2720 MARENGO ST,2018-04-05 00:00:00
1401 IBERVILLE ST,2018-04-05 00:00:00
4240 CANAL ST,2018-04-05 00:00:00
12151 N I-10 SERVICE RD,2018-04-03 00:00:00
201 SAINT CHARLES AVE,2018-04-03 00:00:00
7321 SHAW AVE,2018-04-03 00:00:00
11 PARK ISLAND DR,2018-04-04 00:00:00
4804 MILES DR,2018-04-04 00:00:00
1021 FELICITY ST,2018-04-05 00:00:00
1217 TECHE ST,2018-04-05 00:00:00
6442 MARSHALL FOCH ST,2018-04-05 00:00:00
3351 KABEL DR,2018-04-05 00:00:00
14401 PELTIER DR,2018-04-05 00:00:00
7101 CHATELAIN DR,2018-04-05 00:00:00
13025 CHERBOURG ST,2018-04-05 00:00:00
630 CHARTRES ST,2018-04-05 00:00:00
3520 HOLIDAY DR,2018-04-05 00:00:00
7742 BERG RD,2018-04-05 00:00:00
8124 HAMPSON ST,2018-04-05 00:00:00
4739 LAINE AVE,2018-04-05 00:00:00
4222 ELBA ST,2018-04-05 00:00:00
5632 COLISEUM ST,2018-04-06 00:00:00
6166 ELYSIAN FIELDS AVE,2018-04-06 00:00:00
1526 MUSIC ST,2018-04-06 00:00:00
8000 LAKESHORE DR,2018-04-06 00:00:00
910 MAGAZINE ST,2018-04-06 00:00:00
2004 GENERAL TAYLOR ST,2018-04-06 00:00:00
6017 FRANKLIN AVE,2018-04-06 00:00:00
2605 PHILIP ST,2018-03-17 00:00:00
1331 KERLEREC ST,2018-03-18 00:00:00
7452 SAINT CHARLES AVE,2018-03-18 00:00:00
1100 POYDRAS ST,2018-03-18 00:00:00
3811 N GALVEZ ST,2018-03-18 00:00:00
236 N CARROLLTON AVE,2018-03-18 00:00:00
2009 COMET ST,2018-03-19 00:00:00
1140 7TH ST,2018-03-19 00:00:00
3030 EDITH WESTON PL,2018-03-19 00:00:00
3621 GENERAL DE GAULLE DR,2018-03-20 00:00:00
7 BROWNLEE CT,2018-03-20 00:00:00
1839 ALLEN ST,2018-03-20 00:00:00
2841 S CLAIBORNE AVE,2018-03-20 00:00:00
4001 S PIN OAK AVE,2018-03-20 00:00:00
11412 CAMPBELL LN,2018-03-20 00:00:00
2469 LARK ST,2018-03-20 00:00:00
1026 LOWERLINE ST,2018-03-20 00:00:00
814 SAINT ROCH AVE,2018-03-20 00:00:00
4600 RAY AVE,2018-03-20 00:00:00
4419 PARIS AVE,2018-03-20 00:00:00
2826 BROADWAY ST,2018-03-20 00:00:00
4406 SAINT ROCH AVE,2018-03-20 00:00:00
6763 LOUISVILLE ST,2018-03-20 00:00:00
5827 PARIS AVE,2018-03-20 00:00:00
3801 GARDEN OAKS DR,2018-03-20 00:00:00
4209 HAMILTON ST,2018-03-18 00:00:00
4209 HAMILTON ST,2018-03-18 00:00:00
210 PORTLAND ST,2018-03-18 00:00:00
718 ALINE ST,2018-03-18 00:00:00
1860 BURGUNDY ST,2018-03-19 00:00:00
4400 GENERAL DE GAULLE DR,2018-03-19 00:00:00
841 FRANKLIN AVE,2018-03-19 00:00:00
7731 NELSON ST,2018-03-19 00:00:00
1014 CAMBRONNE ST,2018-03-20 00:00:00
2611 BURDETTE ST,2018-03-20 00:00:00
4001 S PIN OAK AVE,2018-03-20 00:00:00
9300 S I-10 SERVICE RD,2018-03-20 00:00:00
4420 VENUS ST,2018-03-20 00:00:00
